rank_discriminability,feature,score_early,score_late,score_middle,score_mean,score_min,score_std,dev_all_mi_norm,dev_all_eta_squared,dev_all_kw_epsilon_squared,dev_all_score
37,cumul_in_mean,0.8896034297963559,0.8660235798499465,0.8585209003215434,0.8713826366559486,0.8585209003215434,0.01621944903582162,0.43210807751469604,0.6591040279690719,0.8835766972360316,0.872454448017149
38,cumul_interp_in_auc,0.8863879957127545,0.8660235798499464,0.8585209003215434,0.8703108252947481,0.8585209003215434,0.014419747102972884,0.4319428372108354,0.6591024949562291,0.8835757464058924,0.8681672025723474
39,cumul_interp_in_mean,0.8863879957127545,0.864951768488746,0.8585209003215434,0.8699535548410147,0.8585209003215434,0.0145913382326989,0.43177194015692655,0.6591193721333733,0.8835731807500213,0.8681672025723474
40,cumul_interp_in_diffs_mean,0.8735262593783495,0.8670953912111469,0.8563772775991425,0.865666309396213,0.8563772775991425,0.008663348090733998,0.4335429283287866,0.6590414447559824,0.8826104344384273,0.872454448017149
41,cumul_in_last,0.8692390139335476,0.8628081457663451,0.8542336548767416,0.8620936048588782,0.8542336548767416,0.007528155593321002,0.4328173172115215,0.6590360353237746,0.8826060259679208,0.8585209003215434
42,cumul_interp_in_max,0.8617363344051446,0.8595927116827439,0.8510182207931404,0.857449088960343,0.8510182207931404,0.005671492628219915,0.43206079745564346,0.6590360353237746,0.8826060259679208,0.8563772775991425
43,cumul_in_max,0.8638799571275455,0.8563772775991425,0.8488745980707395,0.8563772775991425,0.8488745980707395,0.007502679528403,0.4334242686198952,0.6590360353237746,0.8826060259679208,0.8638799571275455
44,cumul_interp_in_last,0.8628081457663451,0.8553054662379421,0.8478027867095391,0.8553054662379421,0.8478027867095391,0.007502679528403,0.4337345222738727,0.6590360353237746,0.8826060259679208,0.872454448017149
45,total_in,0.864951768488746,0.857449088960343,0.8467309753483386,0.8563772775991425,0.8467309753483386,0.009157560284370385,0.4328948878545602,0.6590360353237746,0.8826060259679208,0.8595927116827439
46,cumul_interp_in_slope,0.8585209003215434,0.8520900321543409,0.8435155412647375,0.851375491246874,0.8435155412647375,0.0075281555933209435,0.4342647586242744,0.6533359311443537,0.8807934285663133,0.8692390139335476
47,cumul_interp_in_std,0.8542336548767416,0.8456591639871384,0.842443729903537,0.8474455162558057,0.842443729903537,0.006094577388078536,0.4337391591612335,0.6530880760487962,0.8806479533853153,0.8585209003215434
48,cumul_in_std,0.842443729903537,0.8510182207931404,0.8413719185423366,0.8449446230796713,0.8413719185423366,0.0052871198953014,0.4335980561821234,0.6528665770526337,0.8805697567934762,0.84994640943194
49,ngrams_2_top1_count,0.8478027867095391,0.8520900321543409,0.8317256162915326,0.8438728117184708,0.8317256162915326,0.010735962273180981,0.41919130463328863,0.6560110108359576,0.8792536799597808,0.8252947481243301
50,ngrams_2_max_count,0.8488745980707396,0.8531618435155414,0.8306538049303324,0.8442300821722045,0.8306538049303324,0.011951217351681115,0.4190051359711831,0.6560110108359576,0.8792536799597808,0.8242229367631296
51,cumul_interp_in_diffs_p25,0.834941050375134,0.82529474812433,0.819935691318328,0.826723829939264,0.819935691318328,0.007604071687671595,0.42811233416454314,0.6468997022179509,0.8792797778992081,0.8252947481243301
52,cumul_out_mean,0.827438370846731,0.8263665594855306,0.819935691318328,0.8245802072168632,0.819935691318328,0.004057812322829787,0.3967981237310527,0.6666254260932132,0.8147854020083207,0.8188638799571275
53,cumul_interp_out_auc,0.8252947481243301,0.827438370846731,0.8188638799571275,0.8238656663093962,0.8188638799571275,0.004462306536904926,0.39645292883916317,0.6666253976770838,0.8147853775408356,0.8156484458735264
54,cumul_interp_out_mean,0.8231511254019291,0.82529474812433,0.8177920685959271,0.8220793140407286,0.8177920685959271,0.003864470820432936,0.39730468966216625,0.6665932848789153,0.8147513831289076,0.8156484458735261
55,burst_histogram_1,0.8210075026795284,0.819935691318328,0.8145766345123259,0.818506609503394,0.8145766345123259,0.0034453914830271095,0.3832943256343903,0.6796624374638827,0.8398774024341408,0.8156484458735264
56,cumul_interp_in_diffs_p90,0.8242229367631296,0.8113612004287246,0.8381564844587351,0.8245802072168632,0.8113612004287246,0.013401214243308979,0.43066401421766415,0.6506504836968134,0.8806861694376171,0.834941050375134
57,ngrams_3_max_count,0.82529474812433,0.8510182207931405,0.8092175777063236,0.8285101822079314,0.8092175777063236,0.02108501133216085,0.428570513099727,0.6353727722254463,0.8776745832065689,0.8188638799571275
58,cumul_interp_out_diffs_p90,0.8145766345123259,0.8135048231511254,0.8092175777063236,0.812433011789925,0.8092175777063236,0.0028357463141099994,0.3825872839442862,0.6711034350082431,0.8216218017012037,0.8060021436227224
59,ngrams_3_top1_count,0.8242229367631296,0.8531618435155414,0.8081457663451234,0.8285101822079315,0.8081457663451234,0.02281221506301476,0.42890206260809427,0.6353727722254463,0.8776745832065689,0.819935691318328
60,cumul_interp_out_diffs_p75,0.8135048231511255,0.812433011789925,0.8060021436227225,0.8106466595212577,0.8060021436227225,0.004057812322829763,0.3953047470692512,0.6690731777063145,0.8146652668315991,0.8145766345123259
61,cumul_interp_out_diffs_mean,0.812433011789925,0.8102893890675241,0.804930332261522,0.8092175777063236,0.804930332261522,0.0038644708204329976,0.39244903765502986,0.6627469630307026,0.8087970542870598,0.7995712754555199
62,cumul_out_max,0.8017148981779206,0.804930332261522,0.7995712754555199,0.8020721686316542,0.7995712754555199,0.0026973327743018017,0.3930613396686917,0.6627441255463988,0.8087900633494124,0.7974276527331189
63,cumul_out_last,0.804930332261522,0.8060021436227224,0.797427652733119,0.8027867095391211,0.797427652733119,0.004671917410011423,0.3937320246760018,0.6627441255463988,0.8087900633494124,0.7995712754555199
64,cumul_interp_out_max,0.802786709539121,0.8081457663451234,0.7952840300107181,0.8020721686316542,0.7952840300107181,0.006460572104331986,0.3927802711594334,0.6627441255463988,0.8087900633494124,0.7942122186495176
65,cumul_in_auc,0.8638799571275455,0.8467309753483386,0.7942122186495176,0.8349410503751339,0.7942122186495176,0.036299451708201716,0.42385693683590214,0.48087483528165775,0.899278683450329,0.7931404072883174
66,cumul_interp_out_last,0.8006430868167204,0.8092175777063236,0.7942122186495176,0.8013576277241872,0.7942122186495176,0.007528155593320991,0.39289423736265205,0.6627441255463988,0.8087900633494124,0.795284030010718
67,total_out,0.8038585209003216,0.8070739549839229,0.7931404072883171,0.8013576277241872,0.7931404072883171,0.0072956691163495535,0.39331556446866683,0.6627441255463988,0.8087900633494124,0.7984994640943194
68,cumul_interp_out_std,0.7888531618435155,0.7920685959271169,0.7942122186495176,0.7917113254733833,0.7888531618435155,0.0026973327743018017,0.3922197533057984,0.662636480613714,0.80595476182983,0.7856377277599144
69,cumul_out_std,0.7856377277599144,0.7909967845659165,0.7877813504823151,0.7881386209360487,0.7856377277599144,0.0026973327743018017,0.39155539362947206,0.6625773101173318,0.8057858577414112,0.782422293676313
70,cumul_interp_out_diffs_median,0.7813504823151125,0.7888531618435155,0.7877813504823151,0.7859949982136477,0.7813504823151125,0.004057812322829787,0.39078746070545317,0.6640336966377207,0.8026981580240712,0.7856377277599144
71,cumul_interp_out_diffs_p50,0.780278670953912,0.7877813504823151,0.7888531618435155,0.7856377277599141,0.780278670953912,0.004671917410011487,0.3915326249674313,0.6640336966377207,0.8026981580240712,0.7867095391211146
72,cumul_interp_out_slope,0.7792068595927116,0.797427652733119,0.7909967845659164,0.789210432297249,0.7792068595927116,0.009240812544749993,0.3929621032109969,0.6620652877381805,0.8046160446482797,0.7845659163987139
73,ngrams_2_std_count,0.7942122186495176,0.7813504823151126,0.7770632368703109,0.7842086459449803,0.7770632368703109,0.008924613073809727,0.4059421903536045,0.6057505554999597,0.8473296932676082,0.7759914255091104
74,ngrams_3_std_count,0.7695605573419079,0.7781350482315114,0.7502679528403001,0.7659878528045732,0.7502679528403001,0.014272943447973018,0.3439621305626418,0.6079918546896054,0.8393639286090511,0.7534833869239014
75,cumul_interp_out_diffs_p25,0.7502679528403,0.7727759914255091,0.7620578778135049,0.7617006073597713,0.7502679528403,0.011258271708888037,0.382970259781154,0.6535404300680351,0.7834736605889646,0.7556270096463024
76,pps_w10_max,0.759914255091104,0.7427652733118971,0.7652733118971061,0.7559842801000357,0.7427652733118971,0.011757400980281768,0.29485374249145546,0.6452031575200798,0.8150442804605456,0.7470525187566989
77,pps_w10_mean,0.737406216505895,0.7320471596998929,0.7438370846730975,0.7377634869596285,0.7320471596998929,0.005903076685194067,0.3320418924510445,0.6198088901553649,0.782829621235969,0.7320471596998929
78,iat_mean,0.7309753483386924,0.7341907824222936,0.752411575562701,0.7391925687745623,0.7309753483386924,0.011560335610834927,0.22936576082567023,0.8731282178791254,0.7463009313117456,0.7556270096463024
79,cumul_out_auc,0.7738478027867095,0.782422293676313,0.727759914255091,0.7613433369060378,0.727759914255091,0.029398387391455158,0.40871364744472816,0.46050045904670056,0.8428662432105648,0.720257234726688
80,ngrams_3_top2_count,0.7352625937834941,0.7449088960342979,0.714898177920686,0.7316898892461593,0.714898177920686,0.015321030112462662,0.3349950583114756,0.6252656084272771,0.7715153013144574,0.7288317256162915
81,pps_w5_mean,0.7159699892818864,0.712754555198285,0.7095391211146839,0.712754555198285,0.7095391211146839,0.003215434083601254,0.294512174581744,0.6159350763679199,0.7695763732358751,0.7020364415862809
82,ngrams_4_top2_count,0.7245444801714899,0.727759914255091,0.7063236870310825,0.7195426938192212,0.7063236870310825,0.011560335610834888,0.3231051005656461,0.6168793702442109,0.7587473471889661,0.7106109324758844
83,ratio_pkts_firstN_bursts_total,0.7063236870310825,0.7063236870310825,0.705251875669882,0.705966416577349,0.705251875669882,0.0006188105779096033,0.4172921741600617,0.37920077913159494,0.8680328869463516,0.7138263665594855
84,pps_w2_mean,0.7009646302250804,0.6988210075026795,0.6934619506966774,0.697749196141479,0.6934619506966774,0.0038644708204329976,0.2559043301988796,0.6176414007048089,0.7608495730291988,0.6881028938906754
85,tam_5s_in_mean,0.7116827438370846,0.692390139335477,0.7009646302250804,0.7016791711325473,0.692390139335477,0.009666130231131565,0.29951519085401485,0.592486635380254,0.7774745453977377,0.7031082529474811
86,tam_4s_in_mean,0.7159699892818865,0.6966773847802786,0.692390139335477,0.7016791711325473,0.692390139335477,0.012560482909072537,0.2893269917756423,0.5923352122186261,0.7755802804177573,0.6966773847802786
87,ngrams_2_top3_count,0.7063236870310825,0.737406216505895,0.6902465166130761,0.7113254733833512,0.6902465166130761,0.023974418106191674,0.31716449341783526,0.6147027289971603,0.7502752966660603,0.6966773847802786
88,tam_3s_in_mean,0.7095391211146839,0.6891747052518756,0.6956055734190784,0.6981064665952127,0.6891747052518756,0.010410005204954276,0.2791350052657596,0.5950527778190627,0.7740917932850224,0.6966773847802786
89,ngrams_4_std_count,0.7213290460878885,0.7352625937834941,0.6870310825294749,0.7145409074669525,0.6870310825294749,0.024821941683003543,0.3199955191357368,0.5534826273502004,0.8048754303846789,0.6966773847802786
90,burst_histogram_2,0.692390139335477,0.7470525187566989,0.684887459807074,0.70811003929975,0.684887459807074,0.03393317078785367,0.3048584267077211,0.6098380927038838,0.7605819837012623,0.697749196141479
91,pps_w5_max,0.707395498392283,0.6838156484458735,0.7052518756698821,0.6988210075026795,0.6838156484458735,0.01303914797491583,0.265585307057063,0.6231003811819739,0.773537157201482,0.7052518756698821
92,tam_2s_in_mean,0.7009646302250804,0.6816720257234726,0.6827438370846731,0.6884601643444087,0.6816720257234726,0.010842437231506623,0.2657382131373663,0.5921826156489294,0.7710103581897998,0.6848874598070739
93,pps_w1_mean,0.6838156484458735,0.6795284030010719,0.6763129689174705,0.6798856734548053,0.6763129689174705,0.0037640777966604956,0.23830158777112678,0.614931276140261,0.7548861663356763,0.6709539121114684
94,tam_1s_in_mean,0.6816720257234726,0.6709539121114684,0.6720257234726689,0.6748838871025367,0.6709539121114684,0.005903076685194073,0.25232229618455,0.5912449659316446,0.7657451137401033,0.6730975348338694
95,ngrams_4_top1_count,0.6902465166130761,0.7020364415862809,0.6655948553054664,0.6859592711682745,0.6655948553054664,0.018595232125292,0.31868570346082603,0.5221580594207734,0.7843006741938412,0.6720257234726689
96,ngrams_3_top3_count,0.6838156484458735,0.714898177920686,0.6655948553054662,0.6881028938906754,0.6655948553054662,0.024929696355011823,0.3097177355318648,0.5915450878194276,0.7339138981836817,0.6806002143622724
97,ngrams_4_max_count,0.6870310825294749,0.7009646302250804,0.6645230439442659,0.684172918899607,0.6645230439442659,0.018388151814873525,0.3197868528922049,0.5221580594207734,0.7843006741938412,0.6730975348338694
98,ngrams_4_top3_count,0.6816720257234726,0.7191854233654876,0.6602357984994641,0.6870310825294749,0.6602357984994641,0.029837965502840385,0.2912461169646069,0.5911805614891057,0.7361049383158098,0.6720257234726689
99,tam_5s_in_max,0.6859592711682744,0.6591639871382636,0.6806002143622724,0.6752411575562701,0.6591639871382636,0.01417873157054983,0.26436570036834556,0.5746794341595527,0.7726758587603292,0.6784565916398714
100,ngrams_2_min_count,0.6602357984994641,0.6516613076098606,0.6859592711682744,0.6659521257591997,0.6516613076098606,0.01784922614761958,0.32151982153265934,0.4507570081405622,0.8279909694190357,0.6806002143622724
101,ngrams_2_top4_count,0.6570203644158629,0.647374062165059,0.6859592711682744,0.6634512325830654,0.647374062165059,0.020080379416071988,0.32160826904670087,0.4506230782805246,0.8279509013998494,0.6795284030010719
102,tam_5s_out_mean,0.6495176848874599,0.6570203644158629,0.6420150053590569,0.6495176848874599,0.6420150053590569,0.007502679528403,0.2829217870274588,0.5598015278430887,0.6784648732865869,0.6377277599142551
103,tam_4s_out_mean,0.6505894962486602,0.654876741693462,0.6420150053590569,0.6491604144337263,0.6420150053590569,0.00654887559121948,0.27352273753340933,0.5644001723636071,0.6762235075288603,0.6398713826366559
104,tam_4s_in_max,0.6591639871382636,0.6387995712754555,0.6463022508038585,0.6480886030725258,0.6387995712754555,0.010299060596927161,0.24541992187856887,0.5580635321026075,0.7542388627463592,0.6430868167202572
105,pps_w5_std,0.647374062165059,0.6377277599142551,0.645230439442658,0.6434440871739907,0.6377277599142551,0.005065182879156051,0.22473807292794634,0.5866560496415097,0.7163995128011934,0.6377277599142551
106,tam_3s_out_mean,0.6409431939978564,0.6505894962486601,0.6345123258306539,0.6420150053590569,0.6345123258306539,0.00809199832290533,0.25726961654235075,0.5635343726407192,0.6733047662045016,0.6323687031082529
107,tam_5s_out_max,0.6345123258306539,0.6259378349410504,0.6280814576634511,0.6295105394783852,0.6259378349410504,0.004462306536904943,0.24177635884813373,0.5642664567843187,0.6883442620044142,0.6312968917470526
108,transition_p1_to_p1,0.6387995712754556,0.6741693461950696,0.6216505894962486,0.6448731689889247,0.6216505894962486,0.026780989398942693,0.30300043007372945,0.5528340480126538,0.6698241724525945,0.6345123258306539
109,ngrams_3_top5_count,0.6366559485530546,0.6195069667738479,0.6666666666666666,0.6409431939978564,0.6195069667738479,0.02387037240227229,0.24710029866677832,0.5302464080578808,0.7837422790425588,0.6538049303322615
110,tam_5s_in_std,0.6334405144694534,0.6195069667738479,0.6259378349410504,0.6262951053947838,0.6195069667738479,0.006973641048925704,0.22656937299901578,0.5503957276730359,0.7192810708648203,0.6184351554126474
111,tam_2s_out_mean,0.62486602357985,0.6377277599142551,0.6162915326902466,0.6262951053947838,0.6162915326902466,0.010789331097207184,0.24120971587188786,0.5613683737848049,0.6692354284208785,0.615219721329046
112,tam_3s_in_max,0.637727759914255,0.6162915326902465,0.6312968917470525,0.6284387281171847,0.6162915326902465,0.011000217447903261,0.22613369764683972,0.5527447529487646,0.7285854353394136,0.62486602357985
113,bytes_first25pct,0.6087888531618435,0.6216505894962486,0.684887459807074,0.638442300821722,0.6087888531618435,0.04073353238137964,0.3306691551704659,0.6329545052302628,0.6517668809730093,0.6784565916398714
114,concentration_25pct,0.6077170418006431,0.6216505894962486,0.6881028938906754,0.639156841729189,0.6077170418006431,0.04295722237869475,0.302759513695428,0.6433650630974844,0.6711095017262109,0.6806002143622724
115,tam_4s_in_std,0.6259378349410504,0.6109324758842444,0.6077170418006431,0.6148624508753127,0.6077170418006431,0.009725371624734677,0.2187665851197666,0.5419297289758722,0.7123807263927193,0.6034297963558414
116,ngrams_3_top4_count,0.6270096463022509,0.6045016077170419,0.6055734190782422,0.6123615576991783,0.6045016077170419,0.012696931506907379,0.22042068113616684,0.5484010734754395,0.6879127657305392,0.6045016077170419
117,global_packet_count_90,0.6034297963558414,0.6066452304394426,0.6141479099678456,0.6080743122543765,0.6034297963558414,0.0055001087239516305,0.19601543074513317,0.5839792230981875,0.6863548418093633,0.6098606645230439
118,tam_4s_out_max,0.6055734190782422,0.615219721329046,0.6034297963558414,0.6080743122543765,0.6034297963558414,0.006280241454536194,0.2235438673326936,0.5538213556363886,0.6695432149867041,0.6045016077170419
119,sizes_hist_1001_1500,0.6023579849946409,0.6034297963558414,0.6409431939978564,0.6155769917827795,0.6023579849946409,0.021974311275000775,0.20298476500864762,0.6209833108867717,0.7405730163034191,0.6505894962486602
120,tam_1s_out_mean,0.6087888531618435,0.6237942122186496,0.5969989281886389,0.609860664523044,0.5969989281886389,0.013429757862960004,0.21952841858418093,0.5586941859039022,0.6637199246608056,0.5991425509110396
121,sizes_median,0.5959271168274384,0.617363344051447,0.6430868167202574,0.618792425866381,0.5959271168274384,0.02361230674077649,0.060692299056361275,0.8646870458183589,0.7691763351233878,0.6441586280814576
122,pps_w2_max,0.6077170418006431,0.5937834941050375,0.6120042872454449,0.6045016077170419,0.5937834941050375,0.00952646775703711,0.20413678075346697,0.5771004918071199,0.6792574937706702,0.6141479099678456
123,global_packet_count_75,0.6162915326902466,0.6227224008574491,0.592711682743837,0.6105752054305108,0.592711682743837,0.01580088916577069,0.1905495912461187,0.5524132684268056,0.6967274820090495,0.5905680600214362
124,sizes_p50,0.5894962486602359,0.6162915326902465,0.6441586280814576,0.61664880314398,0.5894962486602359,0.027332940980257417,0.06022373291044274,0.8646870458183589,0.7691763351233878,0.6430868167202572
125,iat_size_p75,0.5959271168274384,0.5894962486602359,0.6120042872454449,0.5991425509110396,0.5894962486602359,0.011593412461299009,0.11760443998630042,0.9030991676167683,0.3773039555310224,0.6087888531618436
126,ngrams_3_min_count,0.5884244372990354,0.6130760986066451,0.6977491961414791,0.6330832440157198,0.5884244372990354,0.05734274256219801,0.21739177162690404,0.5937259043496828,0.7633868139156783,0.6548767416934619
127,tam_3s_in_std,0.6120042872454449,0.5884244372990354,0.6002143622722401,0.6002143622722401,0.5884244372990354,0.011789924973204746,0.21161683599809172,0.5414280185620225,0.6955097850795385,0.5980707395498391
128,iat_mean_in,0.5937834941050375,0.5873526259378349,0.6409431939978564,0.6073597713469097,0.5873526259378349,0.029261300792344815,0.1666569860788341,0.7528805202974161,0.6361233227139027,0.6730975348338691
129,iat_size_p90,0.5852090032154341,0.5937834941050375,0.6387995712754555,0.6059306895319757,0.5852090032154341,0.028786333802763374,0.1674068832021202,0.7487094533582529,0.6020397056502487,0.6655948553054664
130,pps_w2_std,0.5852090032154341,0.5798499464094319,0.5884244372990354,0.5844944623079672,0.5798499464094319,0.004331674045367003,0.19430296530021912,0.5628395299654313,0.6563646545654455,0.5841371918542336
131,tam_3s_out_max,0.5787781350482315,0.5766345123258306,0.5691318327974276,0.5748481600571632,0.5691318327974276,0.0050651828791560705,0.2033990913928928,0.5393504912777515,0.6424933652553692,0.5680600214362272
132,tam_5s_out_std,0.5787781350482315,0.5691318327974276,0.5637727759914255,0.5705609146123615,0.5637727759914255,0.007604071687671583,0.20523536724690275,0.5312076116019523,0.6383121708105989,0.5691318327974276
133,tam_2s_in_max,0.5873526259378349,0.5627009646302251,0.5841371918542336,0.5780635941407645,0.5627009646302251,0.013401214243309027,0.20348301403369226,0.5248322198676078,0.6844817251658976,0.5819935691318329
134,tam_2s_in_std,0.5830653804930332,0.5584137191854234,0.5744908896034299,0.5719899964272955,0.5584137191854234,0.012514669444899615,0.19876125180941848,0.525965759613592,0.6660951213730444,0.5691318327974276
135,transition_m1_to_m1,0.5744908896034299,0.5562700964630225,0.5766345123258306,0.5691318327974276,0.5562700964630225,0.011190039130665125,0.3204212055397574,0.07494152825515085,0.7723786947148249,0.5830653804930332
136,tam_4s_out_std,0.5605573419078241,0.572347266881029,0.5541264737406216,0.5623436941764915,0.5541264737406216,0.009240812544750003,0.19412785875155786,0.5283846251100786,0.6285275148593721,0.5541264737406216
137,ngrams_4_min_count,0.5530546623794214,0.5648445873526259,0.6398713826366559,0.585923544122901,0.5530546623794214,0.047090631158947904,0.1727532531633749,0.5977791175229533,0.7213797140007537,0.617363344051447
138,cumul_interp_out_diffs_std,0.5530546623794211,0.5541264737406216,0.560021436227224,0.5557341907824221,0.5530546623794211,0.0037513397642015317,0.22221628550482717,0.3160272485618169,0.7234978605773565,0.5637727759914255
139,cumul_interp_in_diffs_std,0.5562700964630225,0.5509110396570204,0.5621650589496249,0.5564487316898893,0.5509110396570204,0.005629135854443991,0.2221988613942544,0.31602724856181674,0.7234989349676855,0.5627009646302251
140,pps_w1_std,0.5487674169346195,0.54983922829582,0.5573419078242229,0.5519828510182209,0.5487674169346195,0.004671917410011398,0.17665749196593242,0.5425374981520314,0.6127080995971034,0.5498392282958199
141,tam_3s_out_std,0.5498392282958199,0.5434083601286174,0.5455519828510182,0.5462665237584852,0.5434083601286174,0.00327443779560971,0.18217117084797707,0.5183963349216126,0.6087081121820033,0.5412647374062165
142,iat_var,0.5391211146838156,0.5744908896034299,0.6184351554126474,0.5773490532332977,0.5391211146838156,0.0397341929411561,0.1585435553215593,0.6795395311448676,0.6417964532961256,0.6366559485530546
143,burst_histogram_3_5,0.579849946409432,0.5380493033226151,0.5905680600214361,0.569489103251161,0.5380493033226151,0.027750049630770136,0.17763571673449932,0.5736685925342833,0.6521328013737537,0.579849946409432
144,tam_2s_out_max,0.5369774919614149,0.5369774919614149,0.5359056806002144,0.5366202215076813,0.5359056806002144,0.0006188105779096033,0.18121682457900037,0.512440945260008,0.5980779438441622,0.5348338692390139
145,tam_1s_in_std,0.5519828510182208,0.5348338692390139,0.5444801714898178,0.5437656305823508,0.5348338692390139,0.008596791293687728,0.1818849801775828,0.5052120390743269,0.6254029050949552,0.5401929260450161
146,ngrams_4_top4_count,0.5648445873526259,0.5294748124330119,0.5380493033226152,0.5441229010360843,0.5294748124330119,0.018450519948089047,0.20556797625585102,0.45885152451682054,0.5837357460425132,0.5412647374062165
147,tam_2s_out_std,0.5273311897106109,0.5294748124330119,0.52518756698821,0.527331189710611,0.52518756698821,0.0021436227224009285,0.1717323458840622,0.5024239471644949,0.5772834926940735,0.5241157556270096
148,ngrams_4_top5_count,0.5466237942122186,0.5294748124330118,0.5230439442658091,0.5330475169703465,0.5230439442658091,0.012189154776157212,0.2188993699240803,0.3791786587287208,0.52920334516125,0.5219721329046089
149,pps_w1_max,0.5262593783494105,0.5176848874598071,0.5316184351554126,0.52518756698821,0.5176848874598071,0.007028337110720225,0.16289857828749524,0.5226850346760465,0.5925125800844158,0.527331189710611
150,sizes_hist_501_1000,0.5241157556270096,0.5166130760986066,0.5412647374062165,0.5273311897106109,0.5166130760986066,0.012636469584728407,0.15667132780117263,0.5588692311296761,0.6555348782579283,0.5562700964630225
151,tam_1s_in_max,0.5187566988210074,0.5048231511254019,0.5219721329046089,0.5151839942836727,0.5048231511254019,0.009115649033349854,0.16321462483721902,0.46816623278389097,0.6028958206244428,0.5219721329046088
152,tam_1s_out_std,0.5101822079314041,0.5069667738478029,0.5037513397642015,0.5069667738478029,0.5037513397642015,0.0032154340836013096,0.15800335053171602,0.4806676858897746,0.5360430147782389,0.5080385852090031
153,tam_1s_out_max,0.48981779206859594,0.4908896034297963,0.48981779206859594,0.4901750625223294,0.48981779206859594,0.0006188105779095391,0.14630798151239413,0.45713195428819997,0.5168387967755754,0.4908896034297963
154,pps_w10_std,0.5069667738478029,0.4887459807073955,0.4908896034297963,0.4955341193283316,0.4887459807073955,0.009958813765463686,0.16735963351499786,0.42483421056987725,0.48202932143506433,0.48553054662379425
155,iat_mean_out,0.4930332261521972,0.49196141479099675,0.4887459807073955,0.49124687388352983,0.4887459807073955,0.0022311532684524318,0.17780718307649523,0.1569863129912928,0.6610539383146351,0.4919614147909968
156,burst_histogram_6_10,0.4833869239013933,0.487674169346195,0.48231511254019294,0.48445873526259375,0.48231511254019294,0.002835746314109926,0.12100217792576756,0.447481591598707,0.5562522860057214,0.4812433011789925
157,concentration_10pct,0.48017148981779206,0.510182207931404,0.4962486602357985,0.4955341193283315,0.48017148981779206,0.015018113295450991,0.16208873696900575,0.45899771808375445,0.4922209869506871,0.5005359056806002
158,bytes_first10pct,0.4758842443729903,0.5069667738478028,0.4908896034297963,0.49124687388352983,0.4758842443729903,0.015544344349987206,0.1848950659311405,0.40353481881425624,0.4505446090322648,0.48767416934619506
159,ngrams_3_topk_cumfrac,0.4737406216505895,0.5048231511254019,0.5144694533762059,0.4976777420507324,0.4737406216505895,0.02128384567146337,0.13070211743729557,0.5701083661464353,0.4898323174866782,0.5241157556270096
160,iat_size_p50,0.4758842443729903,0.4683815648445873,0.5434083601286174,0.495891389782065,0.4683815648445873,0.041321536796358777,0.09752067371968569,0.7515450072065014,0.21396740062765807,0.5573419078242229
161,ngrams_4_topk_cumfrac,0.4683815648445873,0.4737406216505895,0.5166130760986066,0.48624508753126117,0.4683815648445873,0.02643559947650722,0.12077129054635014,0.5655138865977766,0.47456734105932596,0.5112540192926045
162,iat_median,0.4769560557341908,0.46730975348338694,0.5423365487674169,0.4955341193283316,0.46730975348338694,0.04081805161725492,0.09707723370131785,0.7515450072065014,0.21396740062765807,0.5562700964630225
163,mean_time_between_bursts,0.4694533762057878,0.4705251875669882,0.4673097534833868,0.46909610575205424,0.4673097534833868,0.0016372188978049213,0.2445467996819636,0.008328602982511877,0.7232486565983328,0.4619506966773848
164,burst_durations_kurtosis,0.4715969989281887,0.45230439442658094,0.45444801714898175,0.4594498035012505,0.45230439442658094,0.010574239790602916,0.15235680292605072,0.36919396492276796,0.38943715187753136,0.4555198285101822
165,bytes_last10pct,0.45230439442658094,0.45766345123258306,0.4630225080385852,0.45766345123258306,0.45230439442658094,0.005359056806002127,0.20297250050638954,0.2554919409492354,0.2563597943457294,0.4437299035369775
166,cumul_interp_in_pct_increasing,0.4512325830653805,0.46730975348338694,0.5305466237942122,0.4830296534476599,0.4512325830653805,0.041928697873279554,0.043522280549648545,0.7141536265693951,0.6608351128615916,0.5466237942122186
167,DoA,0.45927116827438375,0.4517684887459807,0.44855305466237944,0.45319757056091464,0.44855305466237944,0.005500108723951661,0.09890122039414506,0.45235669858693733,0.48491325718582384,0.4571275455519828
168,times_duration,0.4603429796355842,0.45069667738478025,0.447481243301179,0.4528403001071812,0.447481243301179,0.006693459805357366,0.0989004389780268,0.45235669858693733,0.48491325718582384,0.4560557341907825
