rank,feature,coverage,between_site_iqr,median_within_site_iqr,separation_to_drift,worst_adjacent_shift_median_norm,extreme_shift_p90_norm,min_quarter_rank_spearman,p_separation_to_drift,p_rank_persistence,p_coverage,p_adjacent_stability,p_long_horizon_stability,temporal_identity_score
220,ngrams_3_topk_cumfrac,1.0,0.01900343846167074,0.004604868332107714,4.126814728890582,0.10462822797369938,0.6074568502766449,0.7963723776223776,0.4887459807073955,0.3408360128617363,0.5032154340836013,0.3247588424437299,0.5305466237942122,0.437620578778135
221,tam_1s_out_max,1.0,439.75,119.0,3.6953781512604733,0.12052302444570778,0.6310403638430928,0.8628123737088621,0.4694533762057878,0.4340836012861736,0.5032154340836013,0.2797427652733119,0.5016077170418006,0.437620578778135
222,iat_std_in,1.0,0.026996920397636105,0.014801004377777711,1.8239924606971536,0.16713293114643507,0.5940956901244758,0.8919143356643356,0.3408360128617363,0.5530546623794212,0.5032154340836013,0.22186495176848875,0.5562700964630225,0.435048231511254
223,tam_4s_out_min,1.0,12.75,7.375,1.7288135593217995,0.1568627450980392,0.5333333333333334,0.8107007151086689,0.33440514469453375,0.3729903536977492,0.5032154340836013,0.2379421221864952,0.6720257234726688,0.4241157556270096
224,burst_durations_mean,1.0,0.001724672118563825,0.00045901471201622527,3.757335156493908,0.10039469474188185,0.9121811970182724,0.8920454545454546,0.47266881028938906,0.5562700964630225,0.5032154340836013,0.3311897106109325,0.2508038585209003,0.4228295819935691
225,cumul_interp_in_kurtosis,1.0,0.023349171549110537,0.0077434996549787805,3.015325445398912,0.10606923521333735,0.633033810765675,0.8011800699300698,0.42765273311897106,0.3536977491961415,0.5032154340836013,0.3183279742765273,0.49517684887459806,0.4196141479099678
226,last30_in_total_ratio,1.0,0.03333333333333338,0.03333333333333327,0.9999999999700033,0.0,1.0,0.743967497120256,0.1414790996784566,0.3054662379421222,0.5032154340836013,0.9244372990353698,0.2202572347266881,0.4189710610932476
227,last30_out_total_ratio,1.0,0.033333333333333326,0.033333333333333326,0.99999999997,0.0,1.0,0.743967497120256,0.1382636655948553,0.3054662379421222,0.5032154340836013,0.9244372990353698,0.2202572347266881,0.4183279742765273
228,bytes_last10pct,1.0,0.0192018622775344,0.0031825837314624246,6.033419350974172,0.07477414017944999,1.3629714672987057,0.7292395104895104,0.6334405144694534,0.2765273311897106,0.5032154340836013,0.43086816720257237,0.17363344051446947,0.4035369774919614
229,burst_durations_std,1.0,0.023639767066037723,0.01250734191898896,1.890071225146341,0.1798240751585211,0.6053535067372541,0.8489947552447552,0.34726688102893893,0.4212218649517685,0.5032154340836013,0.2057877813504823,0.5337620578778135,0.4022508038585209
230,packets_last10pct,1.0,0.0223851837042691,0.004500054256272814,4.9744252901153425,0.08199723642593325,0.9833977690885644,0.7362762237762237,0.5755627009646302,0.28938906752411575,0.5032154340836013,0.40192926045016075,0.2315112540192926,0.4003215434083601
231,ngrams_2_top4_frac,1.0,0.012728151537692127,0.0037161741145680313,3.425068670590689,0.10106396013397445,0.7417885686573114,0.79375,0.45980707395498394,0.33762057877813506,0.5032154340836013,0.3279742765273312,0.36012861736334406,0.3977491961414791
232,concentration_10pct,1.0,0.0083330739820733,0.0019022469967351265,4.380647724504185,0.13318466780689964,0.8988441862869072,0.8416083916083916,0.5241157556270096,0.4115755627009646,0.5032154340836013,0.2572347266881029,0.2572347266881029,0.39067524115755625
233,tam_4s_in_min,1.0,9.75,5.25,1.8571428571425033,0.20512820512820512,0.5743589743589745,0.7837391935799305,0.3440514469453376,0.3279742765273312,0.5032154340836013,0.1832797427652733,0.5884244372990354,0.38938906752411573
234,iat_min,1.0,1e-12,0.0,1.0,0.0,476837.158203125,0.7235758170868096,0.21382636655948553,0.27009646302250806,0.5032154340836013,0.9244372990353698,0.01929260450160772,0.3861736334405145
235,iat_size_p90,1.0,0.006562376022338875,0.0016565471887588874,3.9614784673257857,0.10926225994202456,1.1026162051401274,0.8338723776223776,0.4790996784565916,0.40514469453376206,0.5032154340836013,0.31189710610932475,0.19614147909967847,0.37909967845659165
236,pps_w10_burst_count,1.0,1e-12,0.0,1.0,0.0,500000000000.0,0.6687939366831126,0.21382636655948553,0.24437299035369775,0.5032154340836013,0.9244372990353698,0.006430868167202572,0.37845659163987133
237,bytes_first10pct,1.0,0.0056564815523407,0.001321173024284564,4.2814085998481275,0.1182929585745776,1.280933109093762,0.830944055944056,0.5144694533762058,0.3987138263665595,0.5032154340836013,0.2861736334405145,0.18006430868167203,0.3765273311897106
238,burst_durations_var,1.0,0.0017054603708317496,0.0008226729587795249,2.0730721127491663,0.15802449130651045,0.7272393365830196,0.8482954545454545,0.3536977491961415,0.4180064308681672,0.5032154340836013,0.2347266881028939,0.3665594855305466,0.37524115755627013
239,cumul_interp_out_kurtosis,1.0,0.01211048314537333,0.004030759074145962,3.004516747241903,0.11526305525168236,0.7834280064810143,0.7993006993006992,0.42443729903536975,0.34726688102893893,0.5032154340836013,0.3054662379421222,0.28938906752411575,0.3739549839228296
240,cumul_out_kurtosis,1.0,0.012403499228955228,0.004158227066056508,2.9828816533906397,0.12065300364510986,0.773472885597847,0.802666083916084,0.41479099678456594,0.35691318327974275,0.5032154340836013,0.2733118971061093,0.2990353697749196,0.3694533762057878
241,first30_out_total_ratio,1.0,1e-12,0.0,1.0,0.0,9999999999.999989,0.015625000000000003,0.21382636655948553,0.10289389067524116,0.5032154340836013,0.9244372990353698,0.01607717041800643,0.35209003215434087
242,bytes_last25pct,1.0,0.11197802646371388,0.03942478528014426,2.840295151011761,0.10617537884739592,0.8619974378283077,0.7186625874125874,0.40836012861736337,0.26688102893890675,0.5032154340836013,0.31511254019292606,0.26366559485530544,0.3514469453376206
243,first30_in_total_ratio,1.0,1e-12,0.0,1.0,0.0,10000000000.000023,0.015625000000000003,0.21382636655948553,0.10289389067524116,0.5032154340836013,0.9244372990353698,0.012861736334405145,0.3514469453376206
244,ngrams_3_entropy,1.0,0.11517986969707739,0.04308970360822384,2.673025341311975,0.13439260725281654,0.7961721764590154,0.7736888111888112,0.3954983922829582,0.3247588424437299,0.5032154340836013,0.2540192926045016,0.2797427652733119,0.35144694533762055
245,sizes_p90,1.0,1e-12,0.0,1.0,0.0,724000000000000.0,0.1543103738075999,0.21382636655948553,0.10932475884244373,0.5032154340836013,0.9244372990353698,0.003215434083601286,0.3508038585209003
246,first30_out_in_ratio,1.0,1e-12,0.0,1.0,0.0,49450549450.54953,0.015625000000000003,0.21382636655948553,0.10289389067524116,0.5032154340836013,0.9244372990353698,0.00964630225080386,0.3508038585209003
247,burst_durations_p90,1.0,0.001210182905197175,0.0004902988672256378,2.468255555181586,0.17592040781146454,0.8058630285418419,0.808041958041958,0.37942122186495175,0.36012861736334406,0.5032154340836013,0.21221864951768488,0.2765273311897106,0.3463022508038585
248,packets_last25pct,1.0,0.10450840193727774,0.044338759534691574,2.357043882861701,0.11544401533124832,0.8130011774849402,0.7248688811188811,0.36977491961414793,0.2733118971061093,0.5032154340836013,0.3022508038585209,0.2733118971061093,0.3443729903536977
249,ngrams_4_entropy,1.0,0.18939857779458702,0.07484093042178586,2.530681763637231,0.13471159837549554,0.9118752839470737,0.7408653846153846,0.3890675241157556,0.2990353697749196,0.5032154340836013,0.2508038585209003,0.2540192926045016,0.33922829581993563
250,ngrams_3_top5_frac,1.0,0.007180072068376425,0.003118106804354724,2.3027024141848154,0.14018764276504084,0.8520513889121896,0.7396416083916083,0.3665594855305466,0.2958199356913183,0.5032154340836013,0.24437299035369775,0.26688102893890675,0.33536977491961417
251,cumul_interp_in_skew,1.0,0.01575567628784054,0.009309251543865787,1.6924750837278715,0.2065149848728113,0.9512877232205771,0.8426573426573426,0.3279742765273312,0.41479099678456594,0.5032154340836013,0.17684887459807075,0.24115755627009647,0.3327974276527331
252,iat_size_p75,1.0,0.0005656480789184499,0.0002469122409821374,2.290887136164642,0.1551106427819219,1.174773445732348,0.8091351148968694,0.3633440514469453,0.3633440514469453,0.5032154340836013,0.24115755627009647,0.1832797427652733,0.33086816720257234
253,burst_durations_prop_gt_1s,1.0,0.0004976944771506999,0.000203985093303775,2.4398570829373067,0.13929171242352115,1.1450525765428594,0.7595329199102786,0.3729903536977492,0.3215434083601286,0.5032154340836013,0.24758842443729903,0.19292604501607716,0.32765273311897103
254,cumul_in_skew,1.0,0.015414054875659696,0.009179353928362836,1.67920912454997,0.19631042541516802,1.0218885901234924,0.8350524475524476,0.3183279742765273,0.40836012861736337,0.5032154340836013,0.19292604501607716,0.21221864951768488,0.3270096463022508
255,global_packet_count_50,1.0,27.125,8.3125,3.2631578947364495,0.25806451612903225,2.2746543778801867,0.8640342733138766,0.43729903536977494,0.4405144694533762,0.5032154340836013,0.15434083601286175,0.0932475884244373,0.3257234726688103
256,cumul_interp_out_skew,1.0,0.009330712187694141,0.005226735179578813,1.7851893898058269,0.2060393644818497,1.0390296968579982,0.8204108391608391,0.33762057877813506,0.37942122186495175,0.5032154340836013,0.18006430868167203,0.2090032154340836,0.3218649517684887
257,tam_3s_out_min,1.0,3.0,2.125,1.4117647058816885,0.3333333333333333,0.9333333333333336,0.8245932191223846,0.3086816720257235,0.39228295819935693,0.5032154340836013,0.12861736334405144,0.24758842443729903,0.3160771704180064
258,cumul_out_skew,1.0,0.008801181452177988,0.005219921196309792,1.686075540127671,0.21817073032619125,1.0972762931640159,0.8117132867132867,0.3247588424437299,0.3762057877813505,0.5032154340836013,0.16720257234726688,0.19935691318327975,0.31414790996784564
259,burst_durations_entropy,1.0,0.08385790122856565,0.05721803378420044,1.4655851604997945,0.19928941832604405,0.7778975767998108,0.665777972027972,0.31189710610932475,0.24115755627009647,0.5032154340836013,0.18971061093247588,0.2958199356913183,0.30836012861736334
260,burst_durations_cv,1.0,3.7779333337995205,2.856348892579197,1.3226442132518474,0.23599782811495817,0.8735416391164044,0.7329108391608392,0.3054662379421222,0.2829581993569132,0.5032154340836013,0.1639871382636656,0.2604501607717042,0.3032154340836013
261,pps_w10_min,1.0,37.85,21.9375,1.725356125356047,0.17965653896961692,1.462351387054161,0.7382971285473012,0.3311897106109325,0.29260450160771706,0.5032154340836013,0.2090032154340836,0.16720257234726688,0.30064308681672025
262,sizes_kurtosis,1.0,0.23128270812780483,0.1575749448942496,1.4677632175696051,0.21037361576732286,1.15570156593133,0.729763986013986,0.31511254019292606,0.2797427652733119,0.5032154340836013,0.17363344051446947,0.1864951768488746,0.2916398713826367
263,pps_w5_min,1.0,1.549999999999999,1.4250000000000007,1.0877192982448494,0.3225806451612917,1.522580645161291,0.7539985407284193,0.29260450160771706,0.31189710610932475,0.5032154340836013,0.1414790996784566,0.15755627009646303,0.2813504823151125
264,tam_5s_out_min,1.0,6.5,6.0,1.0833333333331527,0.3076923076923077,1.4461538461538466,0.7049856384750519,0.28938906752411575,0.2540192926045016,0.5032154340836013,0.14790996784565916,0.17041800643086816,0.2729903536977492
265,ngrams_4_top3_frac,1.0,0.01914980397788868,0.01566377425988058,1.222553623344424,0.2502163863965195,1.5887958903980108,0.6513548951048952,0.3022508038585209,0.2282958199356913,0.5032154340836013,0.1607717041800643,0.1382636655948553,0.2665594855305466
266,ngrams_4_top1_frac,1.0,0.016315187715389423,0.013967571113521982,1.1680762232473363,0.31004386946468776,1.5534500206495525,0.6655157342657342,0.2990353697749196,0.2379421221864952,0.5032154340836013,0.14469453376205788,0.14790996784565916,0.2665594855305466
267,burst_durations_max,1.0,0.46583259105682373,0.49312448501586914,0.9446551635757616,0.34456674754144845,0.7836546274049075,0.70743006993007,0.13183279742765272,0.2604501607717042,0.5032154340836013,0.12218649517684887,0.2861736334405145,0.2607717041800643
268,ngrams_4_top2_frac,1.0,0.01862232023305249,0.01754216943024628,1.0615745279419226,0.3427618037000475,1.5435918302383813,0.5784090909090909,0.2829581993569132,0.21543408360128619,0.5032154340836013,0.12540192926045016,0.15112540192926044,0.25562700964630225
269,ngrams_3_top1_frac,1.0,0.011016605500221488,0.011544543636450966,0.9542694667014099,0.3497215735542989,0.9699349457975109,0.6632867132867133,0.13504823151125403,0.2347266881028939,0.5032154340836013,0.1189710610932476,0.2379421221864952,0.2459807073954984
270,sizes_mean,1.0,43.669153600141044,51.169846588842006,0.8534157616501942,0.21441073872467176,1.7742775555370878,0.7358391608391608,0.1157556270096463,0.2861736334405145,0.5032154340836013,0.17041800643086816,0.13183279742765272,0.2414790996784566
271,tam_3s_in_min,1.0,1.75,2.0,0.8749999999995625,0.5714285714285714,2.0,0.8283402476966146,0.12218649517684887,0.3954983922829582,0.5032154340836013,0.04501607717041801,0.1157556270096463,0.2363344051446945
272,ngrams_3_top4_frac,1.0,0.023116739337703113,0.026336263429454873,0.8777531937568354,0.3827643808519242,1.5110740078998937,0.7060314685314686,0.12540192926045016,0.2572347266881029,0.5032154340836013,0.11254019292604502,0.1607717041800643,0.2318327974276527
273,tam_5s_in_min,1.0,3.25,3.625,0.8965517241376837,0.46153846153846156,1.815384615384616,0.7169597009149036,0.12861736334405144,0.26366559485530544,0.5032154340836013,0.09003215434083602,0.12861736334405144,0.22282958199356911
274,burst_mean,1.0,0.031683099523628355,0.05154353231123432,0.6146862293352776,0.44126945535544915,1.5423278061149617,0.5239073426573426,0.09646302250803858,0.2090032154340836,0.5032154340836013,0.09967845659163987,0.15434083601286175,0.212540192926045
275,transition_rate,1.0,0.013081494571080876,0.022223826380138645,0.5886247645537376,0.4460230217202502,1.5758232868945634,0.5185314685314685,0.0932475884244373,0.2057877813504823,0.5032154340836013,0.09646302250803858,0.1414790996784566,0.2080385852090032
276,ngrams_2_top1_frac,1.0,0.008591989739379413,0.009820186699855682,0.8749314041687974,0.6090702249134635,1.5557348300149223,0.6357954545454545,0.1189710610932476,0.22186495176848875,0.5032154340836013,0.04180064308681672,0.14469453376205788,0.20610932475884244
277,ngrams_3_top2_frac,1.0,0.014732034625831836,0.018276765554049668,0.8060526126167624,0.46386846066722415,1.9124203618878495,0.48701923076923076,0.11254019292604502,0.19614147909967847,0.5032154340836013,0.08681672025723473,0.12218649517684887,0.20418006430868169
278,ngrams_2_top2_frac,1.0,0.006442860561666042,0.011047236371844071,0.5832101662551238,0.4527994732592555,1.5913362034167946,0.5110576923076923,0.08681672025723473,0.19935691318327975,0.5032154340836013,0.0932475884244373,0.13504823151125403,0.2035369774919614
279,ngrams_4_top4_frac,1.0,0.01927796751780647,0.02960006937764382,0.6512811598919883,0.40648338592881356,2.0577695704951444,0.5128496503496504,0.09967845659163987,0.20257234726688103,0.5032154340836013,0.10932475884244373,0.09967845659163987,0.20289389067524116
280,ngrams_3_top3_frac,1.0,0.014885674128958637,0.018937467663674934,0.7860435403792492,0.4179430605666616,2.0762744266326822,0.4424825174825175,0.10932475884244373,0.19292604501607716,0.5032154340836013,0.10610932475884244,0.09646302250803858,0.2016077170418006
281,entropy,1.0,0.00932259116548284,0.016701269104863914,0.5581965721520902,0.33128872282858557,1.9934720251762428,0.35087412587412586,0.04501607717041801,0.1832797427652733,0.5032154340836013,0.1382636655948553,0.1189710610932476,0.1977491961414791
282,cumul_out_diffs_std,1.0,0.0032527344026472838,0.005875169603371366,0.5536409366339171,0.33319555577221927,2.004023920524652,0.34558566433566434,0.04019292604501608,0.1752411575562701,0.5032154340836013,0.13504823151125403,0.11254019292604502,0.1932475884244373
283,time_to_first_response,1.0,0.020488440990447998,0.044340550899505615,0.46207005944561613,0.647235256982769,1.307977273454569,0.651791958041958,0.01607717041800643,0.2315112540192926,0.5032154340836013,0.03858520900321544,0.17684887459807075,0.1932475884244373
284,burst_durations_p75,1.0,1.719594001769998e-05,2.3394823074350036e-05,0.7350318157148922,1.2842287694955439,7.021837088387356,0.7544501874501118,0.1045016077170418,0.3167202572347267,0.5032154340836013,0.008038585209003215,0.027331189710610933,0.19196141479099676
285,burst_durations_iqr,1.0,1.719594001769998e-05,2.3394823074350036e-05,0.7350318157148922,1.2842287694955439,7.021837088387356,0.7544501874501118,0.1045016077170418,0.3167202572347267,0.5032154340836013,0.008038585209003215,0.027331189710610933,0.19196141479099676
286,cumul_in_diffs_std,1.0,0.0032527344026472838,0.005875169603371366,0.5536409366339171,0.3331955557722534,2.0040239205246593,0.34558566433566434,0.04019292604501608,0.1752411575562701,0.5032154340836013,0.13183279742765272,0.10932475884244373,0.19196141479099676
287,ratio_out_in,1.0,0.11740591194742112,0.20000786539871784,0.5870064745343097,0.4250693647082901,2.3646809748777295,0.2850961538461539,0.09003215434083602,0.1639871382636656,0.5032154340836013,0.10289389067524116,0.09003215434083602,0.190032154340836
288,tam_2s_in_min,1.0,1.0,1.0,0.9999999999989999,1.0,1.5,0.16433766813518422,0.14469453376205788,0.11254019292604502,0.5032154340836013,0.01607717041800643,0.1639871382636656,0.18810289389067522
289,sizes_skew,1.0,0.20813554566285136,0.429068474722169,0.48508701506709034,0.25456657593171045,2.5488560992153135,0.349256993006993,0.02572347266881029,0.18006430868167203,0.5032154340836013,0.15755627009646303,0.06430868167202572,0.18617363344051446
290,sizes_std,1.0,19.366229918451836,94.77254095772423,0.20434431453189006,0.18840838357158646,7.575220934553649,0.4143793706293706,0.003215434083601286,0.18971061093247588,0.5032154340836013,0.19614147909967847,0.022508038585209004,0.18295819935691318
291,time_to_first_big_burst,0.9774346793349169,1.2784817814826965,1.1998189091682434,1.0655622875354742,0.3813932020831386,0.97822688923425,0.6846153846153846,0.2861736334405145,0.2508038585209003,0.003215434083601286,0.1157556270096463,0.2347266881028939,0.17813504823151122
292,iat_max,1.0,0.1896798014640808,0.36624234914779663,0.5179078877822998,1.1220787235894554,1.8236037531357048,0.5996503496503497,0.028938906752411574,0.21864951768488747,0.5032154340836013,0.012861736334405145,0.12540192926045016,0.17781350482315111
293,ratio_out_total,1.0,0.015569895683985702,0.02721407111274854,0.5721266626704667,0.49782506898220596,2.4959023701767644,0.28006993006993003,0.06270096463022508,0.14308681672025725,0.5032154340836013,0.07556270096463022,0.08360128617363344,0.17363344051446944
294,ratio_in_total,1.0,0.015569895683985702,0.02721407111274854,0.5721266626704667,0.49782506898220596,2.4959023701767675,0.28006993006993003,0.06270096463022508,0.14308681672025725,0.5032154340836013,0.07556270096463022,0.08038585209003216,0.17299035369774918
295,cumul_out_slope,1.0,0.013258691576465642,0.024819677302766907,0.53420080423259,0.4669395711803844,2.634654106226699,0.291520979020979,0.03536977491961415,0.16881028938906753,0.5032154340836013,0.08360128617363344,0.04823151125401929,0.16784565916398714
296,iat_median,1.0,6.66081905365e-05,0.00011572241783138417,0.5755858822269597,0.8223713646526866,2.0044742729299676,0.27880191900286977,0.0819935691318328,0.12379421221864952,0.5032154340836013,0.024115755627009645,0.1045016077170418,0.167524115755627
297,iat_size_p50,1.0,6.66081905365e-05,0.00011572241783138417,0.5755858822269597,0.8223713646526866,2.0044742729299676,0.27880191900286977,0.0819935691318328,0.12379421221864952,0.5032154340836013,0.024115755627009645,0.1045016077170418,0.167524115755627
298,pps_w1_in_out,1.0,0.03855788396368298,0.0673861562065311,0.5721929567392915,0.5230450752568033,2.5997431547887215,0.2804632867132867,0.07234726688102894,0.1527331189710611,0.5032154340836013,0.05305466237942122,0.05627009646302251,0.167524115755627
299,pps_w2_in_out,1.0,0.03855788396368298,0.0673861562065311,0.5721929567392915,0.5230450752568033,2.5997431547887215,0.2804632867132867,0.07234726688102894,0.1527331189710611,0.5032154340836013,0.05305466237942122,0.05627009646302251,0.167524115755627
300,pps_w5_in_out,1.0,0.03855788396368298,0.0673861562065311,0.5721929567392915,0.5230450752568033,2.5997431547887215,0.2804632867132867,0.07234726688102894,0.1527331189710611,0.5032154340836013,0.05305466237942122,0.05627009646302251,0.167524115755627
301,pps_w10_in_out,1.0,0.03855788396368298,0.0673861562065311,0.5721929567392915,0.5230450752568033,2.5997431547887215,0.2804632867132867,0.07234726688102894,0.1527331189710611,0.5032154340836013,0.05305466237942122,0.05627009646302251,0.167524115755627
302,cumul_in_diffs_mean,1.0,0.015557097296150624,0.027232813701042857,0.5712629427999067,0.5005758146574004,2.503407281883992,0.28002622377622377,0.05627009646302251,0.13344051446945338,0.5032154340836013,0.06913183279742766,0.07556270096463022,0.167524115755627
303,cumul_in_pct_increasing,1.0,0.015557097296150624,0.027232813701042857,0.5712629427999067,0.5005758146574004,2.503407281883992,0.28002622377622377,0.05627009646302251,0.13344051446945338,0.5032154340836013,0.06913183279742766,0.07556270096463022,0.167524115755627
304,cumul_in_slope,1.0,0.013258691576465531,0.024819677302767018,0.5342008042325831,0.46693957118039253,2.634654106226742,0.291520979020979,0.03215434083601286,0.16881028938906753,0.5032154340836013,0.08038585209003216,0.04501607717041801,0.16591639871382635
305,cumul_out_diffs_mean,1.0,0.015557097296150513,0.027232813701042913,0.5712629427999014,0.5005758146574076,2.503407281884007,0.28002622377622377,0.04983922829581994,0.13344051446945338,0.5032154340836013,0.06270096463022508,0.06913183279742766,0.16366559485530546
306,cumul_out_pct_increasing,1.0,0.015557097296150513,0.027232813701042913,0.5712629427999014,0.5005758146574076,2.503407281884007,0.28002622377622377,0.04983922829581994,0.13344051446945338,0.5032154340836013,0.06270096463022508,0.06913183279742766,0.16366559485530546
307,ngrams_4_top5_frac,1.0,0.007436637632104975,0.01951991107978817,0.3809770239898399,0.6616903511092023,3.3638678011369287,0.3543269230769231,0.012861736334405145,0.1864951768488746,0.5032154340836013,0.03536977491961415,0.03536977491961415,0.15466237942122185
308,iat_size_p25,1.0,3.0994415283203125e-06,6.4373016357421875e-06,0.4814814066859485,0.7307692307692307,2.4230769230769225,0.21149951567703432,0.022508038585209004,0.1189710610932476,0.5032154340836013,0.028938906752411574,0.08681672025723473,0.15209003215434083
309,ngrams_2_top3_frac,1.0,0.013276491683474834,0.02805808883610733,0.47317875998440895,0.6676885494872611,2.6914600076599484,0.28138111888111883,0.01929260450160772,0.1607717041800643,0.5032154340836013,0.03215434083601286,0.04180064308681672,0.15144694533762057
310,pps_w2_min,1.0,0.25,0.8125,0.307692307691929,2.0,3.0,0.16657886020667614,0.00964630225080386,0.1157556270096463,0.5032154340836013,0.003215434083601286,0.03858520900321544,0.13408360128617364
311,mean_burst_size_out,1.0,0.04804425644780852,0.1804871666314194,0.26619209190454834,0.978867009519848,5.084254292658894,-0.017919580419580416,0.006430868167202572,0.09646302250803858,0.5032154340836013,0.01929260450160772,0.03215434083601286,0.1315112540192926
